Report_Number, Iceberg_Number, X_Value, Y_Value, Z_Value
11, R11I03, 73.3682, 115.7045, 15
11, R11I03, 78.7731, 117.2896, 15
11, R11I03, 86.4103, 116.9425, 15
11, R11I03, 97.1022, 125.3543, 15
11, R11I03, 99.4342, 125.3301, 15
11, R11I03, 108.1465, 123.1968, 15
11, R11I03, 111.4637, 109.3823, 15
11, R11I03, 112.6449, 99.0772, 15
11, R11I03, 116.0965, 82.663, 15
11, R11I03, 121.4744, 60.206, 15
11, R11I03, 138.849, 17.927, 15
11, R11I03, 147.484, -0.4259987, 15
11, R11I03, 147.408, -3.183998, 15
11, R11I03, 146.063, -7.272999, 15
11, R11I03, 148.581, -10.848, 15
11, R11I03, 149.049, -15.954, 15
11, R11I03, 142.948, -23.146, 15
11, R11I03, 132.227, -27.672, 15
11, R11I03, 120.9274, -30.106, 15
11, R11I03, 93.0996, -21.632, 15
11, R11I03, 85.5668, -18.616, 15
11, R11I03, 64.1128, -25.458, 15
11, R11I03, 59.4008, -39.42, 15
11, R11I03, 51.6812, -46.25, 15
11, R11I03, 46.6447, -45.552, 15
11, R11I03, 28.70752, -48.487, 15
11, R11I03, 14.9304, -46.94, 15
11, R11I03, -13.163, -51.45, 15
11, R11I03, -26.989, -56.92, 15
11, R11I03, -36.037, -58.28, 15
11, R11I03, -45.57, -62.74, 15
11, R11I03, -53.788, -62.92, 15
11, R11I03, -76.475, -74.28, 15
11, R11I03, -83.69, -74.9, 15
11, R11I03, -89.34, -76.06, 15
11, R11I03, -101.85, -76.91, 15
11, R11I03, -104.53, -74.59, 15
11, R11I03, -106.52, -70.87, 15
11, R11I03, -104, -66.32, 15
11, R11I03, -101.97, -61.92, 15
11, R11I03, -100.23, -54.77, 15
11, R11I03, -98.88, -28.531, 15
11, R11I03, -100.93, -23.457, 15
11, R11I03, -99.96, -15.899, 15
11, R11I03, -96.81, -9.233002, 15
11, R11I03, -94.1, 5.014999, 15
11, R11I03, -81.91, 14.815, 15
11, R11I03, -72.653, 20.469, 15
11, R11I03, -65.429, 35.693, 15
11, R11I03, -59.498, 47.7073, 15
11, R11I03, -56.148, 61.8972, 12.5
11, R11I03, -50.016, 82.311, 12.5
11, R11I03, -47.047, 112.2892, 12.5
11, R11I03, -45.589, 112.7234, 12.5
11, R11I03, -37.13, 109.1987, 12.5
11, R11I03, -12.789, 109.6197, 12.5
11, R11I03, -10.453, 108.0589, 12.5
11, R11I03, -9.074001, 110.0021, 12.5
11, R11I03, -5.905001, 110.8266, 12.5
11, R11I03, 5.621, 112.8734, 12.5
11, R11I03, 14.5209, 112.2058, 12.5
11, R11I03, 24.64383, 110.3784, 12.5
11, R11I03, 27.98891, 103.4226, 12.5
11, R11I03, 30.03753, 107.2767, 12.5
11, R11I03, 37.2333, 117.0521, 12.5
11, R11I03, 40.2151, 115.9663, 12.5
11, R11I03, 42.5423, 120.7552, 12.5
11, R11I03, 42.4998, 125.5546, 12.5
11, R11I03, 53.7997, 130.7322, 12.5
11, R11I03, 64.9398, 120.8938, 12.5
11, R11I03, 74.5399, 121.0457, 12.5
11, R11I03, 79.4118, 121.7396, 12.5
11, R11I03, 85.3479, 121.0406, 12.5
11, R11I03, 93.1095, 127.263, 12.5
11, R11I03, 103.4622, 126.3054, 12.5
11, R11I03, 109.4081, 125.251, 12.5
11, R11I03, 111.5647, 111.7091, 12.5
11, R11I03, 126.146, 46.4544, 12.5
11, R11I03, 146.853, -3.734001, 12.5
11, R11I03, 148.086, -8.056, 12.5
11, R11I03, 151.001, -15.506, 12.5
11, R11I03, 141.638, -25.735, 12.5
11, R11I03, 124.479, -31.176, 12.5
11, R11I03, 105.2887, -27.2, 12.5
11, R11I03, 94.2569, -24.572, 12.5
11, R11I03, 87.8084, -19.036, 12.5
11, R11I03, 82.5387, -19.08, 12.5
11, R11I03, 64.5962, -25.992, 12.5
11, R11I03, 62.0814, -34.113, 12.5
11, R11I03, 59.2704, -43.919, 12.5
11, R11I03, 54.9438, -47.405, 12.5
11, R11I03, 48.2664, -46.942, 12.5
11, R11I03, 39.2069, -48.324, 12.5
11, R11I03, 21.9863, -49.664, 12.5
11, R11I03, 9.684, -49.244, 12.5
11, R11I03, -14.843, -53.51, 12.5
11, R11I03, -22.456, -58.24, 12.5
11, R11I03, -26.289, -58.89, 12.5
11, R11I03, -36.053, -60, 12.5
11, R11I03, -43.905, -63.87, 12.5
11, R11I03, -48.316, -63.35, 12.5
11, R11I03, -50.956, -63.17, 12.5
11, R11I03, -69.964, -72.82, 12.5
11, R11I03, -76.82, -75.19, 12.5
11, R11I03, -101.68, -77.64, 12.5
11, R11I03, -103.65, -75.12, 12.5
11, R11I03, -105.4, -72.4, 12.5
11, R11I03, -107.43, -69.37, 12.5
11, R11I03, -103.41, -62.76, 12.5
11, R11I03, -98.46, -50.553, 12.5
11, R11I03, -99.78, -27.565, 12.5
11, R11I03, -100.79, -17.256, 12.5
11, R11I03, -96.65, -8.376999, 12.5
11, R11I03, -95.85, 3.659, 12.5
11, R11I03, -89.99, 10.362, 12.5
11, R11I03, -80.68, 15.764, 12.5
11, R11I03, -77.69, 18.285, 12.5
11, R11I03, -69.513, 27.478, 12.5
11, R11I03, -65.145, 38.762, 12.5
11, R11I03, -56.148, 61.8972, 12.5
11, R11I03, 48.5631, 111.3972, 12.5
11, R11I03, 44.6172, 115.7708, 12.5
11, R11I03, 42.7052, 114.3336, 12.5
11, R11I03, 46.4313, 105.9532, 12.5
11, R11I03, 50.5189, 104.7458, 12.5
11, R11I03, 50.6599, 107.4676, 12.5
11, R11I03, 48.5631, 111.3972, 12.5
11, R11I03, -63.646, 42.7789, 10
11, R11I03, -53.56, 78.9488, 10
11, R11I03, -47.196, 117.2762, 10
11, R11I03, -45.439, 119.7252, 10
11, R11I03, -43.766, 118.3365, 10
11, R11I03, -31.588, 115.9437, 10
11, R11I03, -29.097, 115.2126, 10
11, R11I03, -23.026, 115.1652, 10
11, R11I03, -11.729, 119.0344, 10
11, R11I03, 15.9774, 117.3262, 10
11, R11I03, 22.0308, 115.1192, 10
11, R11I03, 29.68684, 113.617, 10
11, R11I03, 33.27992, 127.2549, 10
11, R11I03, 35.1676, 128.6534, 10
11, R11I03, 45.9324, 140.8899, 10
11, R11I03, 47.9764, 141.6705, 10
11, R11I03, 58.9807, 130.7742, 10
11, R11I03, 69.69431, 126.3469, 10
11, R11I03, 72.8425, 126.1294, 10
11, R11I03, 84.5474, 124.3712, 10
11, R11I03, 95.0846, 130.099, 10
11, R11I03, 102.1183, 128.1859, 10
11, R11I03, 112.0518, 116.1422, 10
11, R11I03, 114.4103, 97.0688, 10
11, R11I03, 130.459, 36.541, 10
11, R11I03, 147.551, -1.021999, 10
11, R11I03, 145.968, -4.304001, 10
11, R11I03, 147.879, -7.933998, 10
11, R11I03, 150.622, -16.494, 10
11, R11I03, 148.343, -23.516, 10
11, R11I03, 146.684, -27.245, 10
11, R11I03, 122.5599, -35.128, 10
11, R11I03, 115.1544, -31.206, 10
11, R11I03, 101.3643, -28.719, 10
11, R11I03, 95.7004, -30.565, 10
11, R11I03, 88.9586, -23.106, 10
11, R11I03, 83.4235, -19.005, 10
11, R11I03, 61.2542, -35.838, 10
11, R11I03, 60.0058, -43.936, 10
11, R11I03, 59.214, -46.486, 10
11, R11I03, 43.9765, -50.846, 10
11, R11I03, 24.4599, -53.01, 10
11, R11I03, 4.459999, -52.34, 10
11, R11I03, -17.213, -58.6, 10
11, R11I03, -35.052, -61.86, 10
11, R11I03, -44.787, -65.87, 10
11, R11I03, -50.02, -64.96, 10
11, R11I03, -60.288, -69.85, 10
11, R11I03, -68.005, -75.39, 10
11, R11I03, -80.01, -75.46, 10
11, R11I03, -91.13, -76.46, 10
11, R11I03, -102.09, -77.26, 10
11, R11I03, -107.13, -69, 10
11, R11I03, -103.01, -61.12, 10
11, R11I03, -100.77, -55.81, 10
11, R11I03, -98.66, -32.525, 10
11, R11I03, -101.27, -18.869, 10
11, R11I03, -98.85, -11.703, 10
11, R11I03, -96.79, -5.956001, 10
11, R11I03, -94.89, 6.949001, 10
11, R11I03, -85.71, 14.799, 10
11, R11I03, -71.363, 25.204, 10
11, R11I03, -63.646, 42.7789, 10
11, R11I03, -66.219, 39.1135, 7.5
11, R11I03, -57.198, 70.6311, 7.5
11, R11I03, -52.738, 100.7775, 7.5
11, R11I03, -46.75, 122.267, 7.5
11, R11I03, -44.861, 122.2558, 7.5
11, R11I03, -33.871, 119.2586, 7.5
11, R11I03, -31.408, 119.5428, 7.5
11, R11I03, -22.757, 118.7539, 7.5
11, R11I03, -17.85, 122.7635, 7.5
11, R11I03, -2.107, 124.394, 7.5
11, R11I03, 3.513, 123.2544, 7.5
11, R11I03, 7.122999, 126.0722, 7.5
11, R11I03, 14.4283, 124.8652, 7.5
11, R11I03, 18.3516, 125.4947, 7.5
11, R11I03, 24.9659, 121.3093, 7.5
11, R11I03, 27.38377, 129.7329, 7.5
11, R11I03, 29.19688, 132.9328, 7.5
11, R11I03, 35.3935, 144.0266, 7.5
11, R11I03, 38.613, 149.082, 7.5
11, R11I03, 46.0565, 152.577, 7.5
11, R11I03, 75.19431, 127.236, 7.5
11, R11I03, 88.0975, 128.4574, 7.5
11, R11I03, 96.1006, 130.9399, 7.5
11, R11I03, 112.7832, 122.2966, 7.5
11, R11I03, 115.5993, 101.3182, 7.5
11, R11I03, 115.9909, 98.1159, 7.5
11, R11I03, 128.201, 40.7964, 7.5
11, R11I03, 147.296, -1.880001, 7.5
11, R11I03, 146.368, -4.992001, 7.5
11, R11I03, 146.95, -7.325001, 7.5
11, R11I03, 150.544, -16.433, 7.5
11, R11I03, 150.636, -19.744, 7.5
11, R11I03, 148.915, -25.876, 7.5
11, R11I03, 135.526, -34.375, 7.5
11, R11I03, 124.14, -35.922, 7.5
11, R11I03, 118.2683, -35.73, 7.5
11, R11I03, 110.3272, -36.775, 7.5
11, R11I03, 101.8269, -34.979, 7.5
11, R11I03, 97.2272, -35.895, 7.5
11, R11I03, 89.6513, -33.615, 7.5
11, R11I03, 84.9196, -20.894, 7.5
11, R11I03, 82.1851, -19.586, 7.5
11, R11I03, 64.4057, -28.295, 7.5
11, R11I03, 63.3074, -34.002, 7.5
11, R11I03, 62.2317, -45.64, 7.5
11, R11I03, 59.6215, -51.2, 7.5
11, R11I03, 55.4585, -52.33, 7.5
11, R11I03, 39.0627, -52.78, 7.5
11, R11I03, 15.5838, -52.76, 7.5
11, R11I03, -0.4839993, -55.01, 7.5
11, R11I03, -15.957, -59.14, 7.5
11, R11I03, -28.924, -61.26, 7.5
11, R11I03, -42.834, -65.95, 7.5
11, R11I03, -62.546, -71.66, 7.5
11, R11I03, -89.34, -75.88, 7.5
11, R11I03, -94.44, -77, 7.5
11, R11I03, -107.6, -70.11, 7.5
11, R11I03, -101.43, -56.87, 7.5
11, R11I03, -98.83, -32.657, 7.5
11, R11I03, -99.36, -11.476, 7.5
11, R11I03, -97.99, -0.9339981, 7.5
11, R11I03, -94.92, 8.257, 7.5
11, R11I03, -86.09, 15.943, 7.5
11, R11I03, -71.292, 28.178, 7.5
11, R11I03, -66.219, 39.1135, 7.5
11, R11I03, -67.048, 39.7509, 5
11, R11I03, -53.702, 97.5632, 5
11, R11I03, -46.135, 126.6655, 5
11, R11I03, -43.446, 127.0322, 5
11, R11I03, -38.037, 125.6963, 5
11, R11I03, -26.807, 123.6708, 5
11, R11I03, -24.554, 126.0829, 5
11, R11I03, -11.517, 129.3781, 5
11, R11I03, 0.2910004, 126.1368, 5
11, R11I03, 2.856001, 125.9286, 5
11, R11I03, 5.695, 129.6395, 5
11, R11I03, 17.2252, 130.5434, 5
11, R11I03, 20.5385, 125.6823, 5
11, R11I03, 22.2395, 124.6373, 5
11, R11I03, 23.47365, 134.1838, 5
11, R11I03, 25.63675, 133.8501, 5
11, R11I03, 26.36189, 133.7432, 5
11, R11I03, 36.5238, 153.202, 5
11, R11I03, 46.6958, 155.148, 5
11, R11I03, 61.788, 141.1772, 5
11, R11I03, 76.3738, 129.0468, 5
11, R11I03, 82.8404, 129.3404, 5
11, R11I03, 90.0778, 131.1031, 5
11, R11I03, 105.823, 128.0091, 5
11, R11I03, 113.1566, 119.2971, 5
11, R11I03, 114.6535, 105.7877, 5
11, R11I03, 116.4137, 99.3341, 5
11, R11I03, 115.0236, 94.1013, 5
11, R11I03, 130.061, 36.226, 5
11, R11I03, 147.679, -1.537998, 5
11, R11I03, 146.711, -5.959, 5
11, R11I03, 149.006, -8.817001, 5
11, R11I03, 150.581, -13.574, 5
11, R11I03, 151.149, -15.856, 5
11, R11I03, 146.426, -32.155, 5
11, R11I03, 106.8451, -38.714, 5
11, R11I03, 104.1385, -39.817, 5
11, R11I03, 89.8107, -37.128, 5
11, R11I03, 85.7662, -27.296, 5
11, R11I03, 83.3536, -19.693, 5
11, R11I03, 66.2466, -24.257, 5
11, R11I03, 61.8416, -51.3, 5
11, R11I03, 58.4438, -54, 5
11, R11I03, 44.954, -52.3, 5
11, R11I03, 19.1931, -53.63, 5
11, R11I03, -1.874001, -56.56, 5
11, R11I03, -27.329, -62.11, 5
11, R11I03, -37.296, -64.61, 5
11, R11I03, -45.405, -66.94, 5
11, R11I03, -49.217, -66.51, 5
11, R11I03, -53.175, -68.21, 5
11, R11I03, -61.922, -71.75, 5
11, R11I03, -66.984, -75.22, 5
11, R11I03, -68.655, -76.67, 5
11, R11I03, -73.914, -76.64, 5
11, R11I03, -85.59, -76.28, 5
11, R11I03, -90.53, -76.67, 5
11, R11I03, -102.75, -77.28, 5
11, R11I03, -103.61, -75.4, 5
11, R11I03, -104.28, -74.73, 5
11, R11I03, -105.1, -73.01, 5
11, R11I03, -107.16, -71.05, 5
11, R11I03, -107.88, -69.18, 5
11, R11I03, -101.61, -58.7, 5
11, R11I03, -98.74, -47.944, 5
11, R11I03, -100.19, -14.153, 5
11, R11I03, -99.06, -0.1259995, 5
11, R11I03, -97.81, 6.881001, 5
11, R11I03, -94.47, 11.368, 5
11, R11I03, -85.26, 18.037, 5
11, R11I03, -74.647, 25.735, 5
11, R11I03, -68.584, 35.213, 5
11, R11I03, -67.048, 39.7509, 5
11, R11I03, -66.773, 42.705, 2.5
11, R11I03, -64.706, 52.32541, 2.5
11, R11I03, -63.367, 55.27082, 2.5
11, R11I03, -61.2, 70.5709, 2.5
11, R11I03, -52.716, 107.3949, 2.5
11, R11I03, -44.619, 132.8289, 2.5
11, R11I03, -41.905, 136.4476, 2.5
11, R11I03, -40.378, 137.163, 2.5
11, R11I03, -31.03, 131.6944, 2.5
11, R11I03, -29.835, 133.3786, 2.5
11, R11I03, -22.709, 134.5922, 2.5
11, R11I03, -4.601, 132.6686, 2.5
11, R11I03, 0.6889992, 127.8369, 2.5
11, R11I03, 2.656, 128.6407, 2.5
11, R11I03, 4.73, 132.9528, 2.5
11, R11I03, 15.093, 135.3103, 2.5
11, R11I03, 19.9012, 128.5983, 2.5
11, R11I03, 21.0951, 127.5646, 2.5
11, R11I03, 22.1207, 137.7912, 2.5
11, R11I03, 28.94556, 145.3719, 2.5
11, R11I03, 41.6093, 157.204, 2.5
11, R11I03, 47.4533, 156.172, 2.5
11, R11I03, 60.4054, 145.406, 2.5
11, R11I03, 71.9528, 132.7214, 2.5
11, R11I03, 84.4651, 131.0872, 2.5
11, R11I03, 92.2762, 131.3292, 2.5
11, R11I03, 102.3907, 129.3491, 2.5
11, R11I03, 107.874, 127.1389, 2.5
11, R11I03, 111.222, 124.2472, 2.5
11, R11I03, 115.4763, 114.6243, 2.5
11, R11I03, 116.2234, 107.6854, 2.5
11, R11I03, 116.5625, 103.161, 2.5
11, R11I03, 115.2858, 96.5596, 2.5
11, R11I03, 114.5683, 91.7519, 2.5
11, R11I03, 124.821, 49.47843, 2.5
11, R11I03, 147.228, -0.2939987, 2.5
11, R11I03, 147.145, -4.233002, 2.5
11, R11I03, 145.892, -6.123001, 2.5
11, R11I03, 150.807, -23.728, 2.5
11, R11I03, 149.54, -32.068, 2.5
11, R11I03, 123.501, -41.731, 2.5
11, R11I03, 112.3623, -44.479, 2.5
11, R11I03, 106.7671, -41.421, 2.5
11, R11I03, 105.3478, -41.88, 2.5
11, R11I03, 87.9662, -42.425, 2.5
11, R11I03, 83.7128, -38.86, 2.5
11, R11I03, 82.9439, -20.924, 2.5
11, R11I03, 66.0137, -23.616, 2.5
11, R11I03, 65.244, -42.737, 2.5
11, R11I03, 64.348, -56.31, 2.5
11, R11I03, 61.6322, -58.47, 2.5
11, R11I03, 55.1859, -59.04, 2.5
11, R11I03, 37.4728, -57.2, 2.5
11, R11I03, 23.25591, -59.03, 2.5
11, R11I03, 1.573, -59.81, 2.5
11, R11I03, -8.468, -61.46, 2.5
11, R11I03, -21.683, -65.61, 2.5
11, R11I03, -40.743, -68.3, 2.5
11, R11I03, -44.663, -69.97, 2.5
11, R11I03, -53.917, -70.24, 2.5
11, R11I03, -63.072, -75.55, 2.5
11, R11I03, -64.88, -77.55, 2.5
11, R11I03, -65.557, -78.28, 2.5
11, R11I03, -74.62, -77.7, 2.5
11, R11I03, -88.82, -76.63, 2.5
11, R11I03, -98.85, -77.48, 2.5
11, R11I03, -102.32, -76.81, 2.5
11, R11I03, -103.23, -75.42, 2.5
11, R11I03, -105.01, -73.01, 2.5
11, R11I03, -107.99, -69.06, 2.5
11, R11I03, -99.19, -53.88, 2.5
11, R11I03, -97.68, -37.197, 2.5
11, R11I03, -100.27, -15.348, 2.5
11, R11I03, -99.37, 9.594002, 2.5
11, R11I03, -85.05, 18.602, 2.5
11, R11I03, -66.773, 42.705, 2.5
11, R11I03, -65.242, 53.39003, 0
11, R11I03, -47.057, 132.5962, 0
11, R11I03, -44.855, 135.9212, 0
11, R11I03, -43.104, 139.5512, 0
11, R11I03, -41.386, 141.58, 0
11, R11I03, -34.782, 138.7152, 0
11, R11I03, -30.043, 140.561, 0
11, R11I03, -22.024, 139.6912, 0
11, R11I03, -12.631, 140.4597, 0
11, R11I03, -4.07, 135.96, 0
11, R11I03, -0.2539997, 130.3508, 0
11, R11I03, 2.065001, 130.3262, 0
11, R11I03, 5.021999, 138.0282, 0
11, R11I03, 12.393, 138.5882, 0
11, R11I03, 20.2144, 129.1912, 0
11, R11I03, 20.4614, 134.9892, 0
11, R11I03, 22.3964, 141.6088, 0
11, R11I03, 26.43091, 147.9056, 0
11, R11I03, 30.44353, 151.294, 0
11, R11I03, 43.5871, 157.627, 0
11, R11I03, 73.3028, 134.3209, 0
11, R11I03, 87.053, 132.3655, 0
11, R11I03, 101.7141, 129.5336, 0
11, R11I03, 112.7443, 120.9367, 0
11, R11I03, 117.2287, 105.2115, 0
11, R11I03, 117.1637, 99.7105, 0
11, R11I03, 115.1192, 93.8499, 0
11, R11I03, 117.3077, 79.1405, 0
11, R11I03, 122.8579, 56.40899, 0
11, R11I03, 139.244, 18.294, 0
11, R11I03, 147.21, -2.884998, 0
11, R11I03, 146.311, -5.258999, 0
11, R11I03, 150.318, -12.324, 0
11, R11I03, 150.504, -16.802, 0
11, R11I03, 149.758, -33.561, 0
11, R11I03, 129.625, -43.289, 0
11, R11I03, 117.3841, -46.029, 0
11, R11I03, 108.8086, -45.188, 0
11, R11I03, 105.8627, -43.567, 0
11, R11I03, 84.4662, -44.172, 0
11, R11I03, 81.60571, -35.477, 0
11, R11I03, 81.4585, -24.064, 0
11, R11I03, 81.6769, -19.536, 0
11, R11I03, 66.7733, -23.594, 0
11, R11I03, 66.0118, -52.75, 0
11, R11I03, 56.8724, -63.26, 0
11, R11I03, 42.153, -59.23, 0
11, R11I03, 27.94181, -62.66, 0
11, R11I03, 16.6482, -61.57, 0
11, R11I03, 5.889, -61.5, 0
11, R11I03, -20.572, -67.78, 0
11, R11I03, -29.539, -68.37, 0
11, R11I03, -41.034, -72.47, 0
11, R11I03, -48.539, -72.32, 0
11, R11I03, -56.476, -74.92, 0
11, R11I03, -64.96, -79.73, 0
11, R11I03, -73.834, -78.18, 0
11, R11I03, -87.91, -77.62, 0
11, R11I03, -102.62, -76.87, 0
11, R11I03, -104.18, -74.47, 0
11, R11I03, -104.94, -73.37, 0
11, R11I03, -108, -70.03, 0
11, R11I03, -108.09, -68.51, 0
11, R11I03, -98.85, -51.45, 0
11, R11I03, -98.27, -38.191, 0
11, R11I03, -99.67, -29.162, 0
11, R11I03, -99.37, -7.868999, 0
11, R11I03, -99.5, 2.160999, 0
11, R11I03, -98.75, 10.31, 0
11, R11I03, -80.32, 22.009, 0
11, R11I03, -66.148, 50.87568, 0
11, R11I03, -65.242, 53.39003, 0
11, R11I03, -82.466, 48.1388, -10
11, R11I03, -79.248, 88.8099, -10
11, R11I03, -73.526, 106.497, -10
11, R11I03, -63.279, 121.182, -10
11, R11I03, -47.901, 128.013, -10
11, R11I03, -30.441, 130.331, -10
11, R11I03, 3.43028, 125.124, -10
11, R11I03, 37.1859, 120.981, -10
11, R11I03, 54.9766, 127.028, -10
11, R11I03, 72.7555, 131.556, -10
11, R11I03, 90.9448, 125.87, -10
11, R11I03, 106.79, 113.721, -10
11, R11I03, 119.242, 101.327, -10
11, R11I03, 127.548, 86.4822, -10
11, R11I03, 127.595, 72.521, -10
11, R11I03, 125.267, 58.272, -10
11, R11I03, 124.095, 34.523, -10
11, R11I03, 125.438, 10.7302, -10
11, R11I03, 132.089, -8.3182, -10
11, R11I03, 139.559, -27.193, -10
11, R11I03, 143.214, -44.982, -10
11, R11I03, 142.008, -62.396, -10
11, R11I03, 132.518, -74.39, -10
11, R11I03, 118.687, -82.371, -10
11, R11I03, 101.761, -86.424, -10
11, R11I03, 84.21, -86.273, -10
11, R11I03, 70.1227, -81.969, -10
11, R11I03, 55.9973, -78.17, -10
11, R11I03, 34.3673, -81.139, -10
11, R11I03, 20.7656, -88.048, -10
11, R11I03, 7.36479, -95.555, -10
11, R11I03, -8.7085, -99.765, -10
11, R11I03, -25.098, -103.16, -10
11, R11I03, -47.237, -113.69, -10
11, R11I03, -69.345, -124.33, -10
11, R11I03, -88.01, -128.39, -10
11, R11I03, -107.18, -129.75, -10
11, R11I03, -122.32, -131.99, -10
11, R11I03, -135.08, -128.78, -10
11, R11I03, -138.38, -117.05, -10
11, R11I03, -134.7, -103.19, -10
11, R11I03, -127.54, -89.624, -10
11, R11I03, -121.47, -79.116, -10
11, R11I03, -119.52, -63.082, -10
11, R11I03, -116.57, -49.659, -10
11, R11I03, -112.97, -26.711, -10
11, R11I03, -100.69, -18.726, -10
11, R11I03, -91.933, -5.2053, -10
11, R11I03, -86.802, 10.5786, -10
11, R11I03, -92.084, 48.1388, -20
11, R11I03, -95.546, 75.0275, -20
11, R11I03, -96.955, 101.851, -20
11, R11I03, -93.814, 126.058, -20
11, R11I03, -83.74, 147.419, -20
11, R11I03, -59.788, 162.151, -20
11, R11I03, -30.441, 166.353, -20
11, R11I03, -13.316, 165.147, -20
11, R11I03, 3.52326, 161.636, -20
11, R11I03, 20.2071, 153.868, -20
11, R11I03, 37.1859, 147.863, -20
11, R11I03, 54.9233, 152.005, -20
11, R11I03, 72.7555, 157.233, -20
11, R11I03, 90.2341, 154.285, -20
11, R11I03, 106.79, 146.556, -20
11, R11I03, 130.399, 131.703, -20
11, R11I03, 147.609, 111.027, -20
11, R11I03, 149.522, 85.3071, -20
11, R11I03, 146.715, 58.272, -20
11, R11I03, 149.862, 34.448, -20
11, R11I03, 153.022, 10.7302, -20
11, R11I03, 159.609, -25.772, -20
11, R11I03, 160.949, -62.396, -20
11, R11I03, 144.189, -81.715, -20
11, R11I03, 119.623, -90.948, -20
11, R11I03, 108.775, -90.726, -20
11, R11I03, 97.9119, -89.322, -20
11, R11I03, 81.4706, -88.405, -20
11, R11I03, 65.6721, -85.207, -20
11, R11I03, 54.5643, -78.601, -20
11, R11I03, 30.5042, -81.627, -20
11, R11I03, 7.36479, -95.555, -20
11, R11I03, -8.784, -109.26, -20
11, R11I03, -25.098, -122.71, -20
11, R11I03, -46.47, -134.38, -20
11, R11I03, -69.345, -143.14, -20
11, R11I03, -87.81, -149.51, -20
11, R11I03, -106.76, -153.54, -20
11, R11I03, -115.23, -153.72, -20
11, R11I03, -123.73, -153.56, -20
11, R11I03, -139.02, -154.04, -20
11, R11I03, -149.42, -147.02, -20
11, R11I03, -155.15, -135.82, -20
11, R11I03, -152.8, -124.27, -20
11, R11I03, -146.96, -113.04, -20
11, R11I03, -137.68, -94.742, -20
11, R11I03, -128.72, -76.287, -20
11, R11I03, -116.62, -49.659, -20
11, R11I03, -116.82, -38.391, -20
11, R11I03, -114.8, -26.711, -20
11, R11I03, -103.18, -17.272, -20
11, R11I03, -95.672, -4.136, -20
11, R11I03, -91.608, 10.7416, -20
11, R11I03, -84.098, 48.1388, -30
11, R11I03, -87.003, 75.2992, -30
11, R11I03, -90.585, 102.411, -30
11, R11I03, -87.964, 124.817, -30
11, R11I03, -77.937, 143.964, -30
11, R11I03, -56.148, 153.527, -30
11, R11I03, -30.441, 156.432, -30
11, R11I03, 3.52326, 150.641, -30
11, R11I03, 37.1859, 145.187, -30
11, R11I03, 72.7555, 150.207, -30
11, R11I03, 112.054, 142.004, -30
11, R11I03, 138.364, 127.203, -30
11, R11I03, 146.837, 119.952, -30
11, R11I03, 155.006, 111.027, -30
11, R11I03, 162.705, 85.454, -30
11, R11I03, 161.836, 71.9347, -30
11, R11I03, 161.058, 58.272, -30
11, R11I03, 162.382, 34.5094, -30
11, R11I03, 163.793, 10.7302, -30
11, R11I03, 166.183, -9.2489, -30
11, R11I03, 168.391, -29.241, -30
11, R11I03, 171.559, -46.692, -30
11, R11I03, 168.984, -62.396, -30
11, R11I03, 158.821, -74.201, -30
11, R11I03, 144.533, -81.833, -30
11, R11I03, 130.818, -84.948, -30
11, R11I03, 116.647, -85.898, -30
11, R11I03, 97.9119, -85.643, -30
11, R11I03, 81.5585, -80.113, -30
11, R11I03, 65.6721, -75.096, -30
11, R11I03, 50.5963, -69.642, -30
11, R11I03, 39.4533, -70.402, -30
11, R11I03, 28.5497, -73.646, -30
11, R11I03, 7.36479, -84.412, -30
11, R11I03, -8.7997, -93.66, -30
11, R11I03, -25.098, -104.71, -30
11, R11I03, -46.606, -117.37, -30
11, R11I03, -69.411, -127.25, -30
11, R11I03, -90.773, -137.15, -30
11, R11I03, -112.92, -141.93, -30
11, R11I03, -128.28, -140.91, -30
11, R11I03, -135.04, -138.21, -30
11, R11I03, -140.24, -133.57, -30
11, R11I03, -139.65, -123.63, -30
11, R11I03, -134.45, -113.04, -30
11, R11I03, -126.48, -94.892, -30
11, R11I03, -119.66, -76.287, -30
11, R11I03, -112.38, -49.659, -30
11, R11I03, -101.59, -26.711, -30
11, R11I03, -89.033, 10.0036, -30
11, R11I03, -79.687, 48.1388, -40
11, R11I03, -83.298, 74.9989, -40
11, R11I03, -86.957, 101.789, -40
11, R11I03, -82.738, 119.718, -40
11, R11I03, -73.07, 135.163, -40
11, R11I03, -53.508, 145.988, -40
11, R11I03, -30.441, 150.01, -40
11, R11I03, -13.458, 150.39, -40
11, R11I03, 3.52326, 146.609, -40
11, R11I03, 20.2942, 144.552, -40
11, R11I03, 37.1859, 143.593, -40
11, R11I03, 54.9736, 143.858, -40
11, R11I03, 72.7347, 145.402, -40
11, R11I03, 92.6695, 142.446, -40
11, R11I03, 112.054, 138.612, -40
11, R11I03, 128.626, 130.811, -40
11, R11I03, 143.938, 121.969, -40
11, R11I03, 150.073, 116.835, -40
11, R11I03, 155.565, 111.027, -40
11, R11I03, 163.158, 98.839, -40
11, R11I03, 168.52, 85.3872, -40
11, R11I03, 169.991, 71.9806, -40
11, R11I03, 170.461, 58.272, -40
11, R11I03, 170.635, 28.6456, -40
11, R11I03, 169.614, 0, -40
11, R11I03, 167.533, -9.8562, -40
